chembl_id,pref_name,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,has_target_info,has_pathway_info
CHEMBL90769,,1.0,,,,4.0,4.0,4.0,True,True,4.0,CHEMBL2094116; CHEMBL289; CHEMBL3356; CHEMBL3622,Serotonin 3 (5-HT3) receptor; Cytochrome P450 2D6; Cytochrome P450 2C19; Cytochrome P450 1A2,Q9JJ16; P10635; P33261; P05177,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL540034,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1322301,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL301707,,1.0,,,,14.0,14.0,5.0,True,True,5.0,CHEMBL223; CHEMBL229; CHEMBL232; CHEMBL273; CHEMBL319,Alpha-1A adrenergic receptor; 5-hydroxytryptamine receptor 1A; Alpha-1B adrenergic receptor; Alpha-1D adrenergic receptor,P43140; P19327; P35368; P35348; P25100,0.0,,True,False
CHEMBL1552961,,1.0,,,,3.0,3.0,3.0,True,True,3.0,CHEMBL289; CHEMBL3397; CHEMBL3622,Cytochrome P450 2D6; Cytochrome P450 2C9; Cytochrome P450 2C19,P10635; P11712; P33261,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
CHEMBL85799,ETIOCHOLANOLONE,1.0,,,,7.0,7.0,4.0,True,True,4.0,CHEMBL2421; CHEMBL3305; CHEMBL4234; CHEMBL5409,17-beta-hydroxysteroid dehydrogenase type 3; Corticosteroid-binding globulin; G-protein coupled bile acid receptor 1; Sex hormone-binding globulin,P37058; P08185; Q8TDU6; P04278,1.0,map00140  Steroid hormone biosynthesis;map01100  Metabolic pathways,True,True
CHEMBL81977,3-AMINOBENZAMIDE,1.0,,,,7.0,7.0,1.0,True,True,1.0,CHEMBL3105,Poly [ADP-ribose] polymerase 1,P09874,0.0,,True,False
CHEMBL2357012,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL479014,,1.0,,,,8.0,8.0,8.0,True,True,8.0,CHEMBL289; CHEMBL3048; CHEMBL3356; CHEMBL3464; CHEMBL3568; CHEMBL3622; CHEMBL4481; CHEMBL4802,"Nitric oxide synthase 1; Nitric oxide synthase, inducible; Nitric oxide synthase 3; Cytochrome P450 1A2; Cytochrome P450 2C19; Cytochrome P450 2D6",P29476; P29477; P29473; P29475; P35228; P05177; P33261; P10635,3.0,map00220  Arginine biosynthesis;map00330  Arginine and proline metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
CHEMBL4303364,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL177837,BROMOPYRUVATE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL128772,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL202701,,1.0,,,,2.0,2.0,1.0,True,True,1.0,CHEMBL2664,Adenosylhomocysteinase,P23526,1.0,map00270  Cysteine and methionine metabolism;map00670  One carbon pool by folate;map01100  Metabolic pathways,True,True
CHEMBL154745,,1.0,,,,4.0,4.0,3.0,True,True,3.0,CHEMBL2189110; CHEMBL2664; CHEMBL4295548,Adenosylhomocysteinase; Histone-lysine N-methyltransferase EZH2; AdoHcyase_NAD domain-containing protein,P23526; Q15910; G1SVH0,2.0,map00270  Cysteine and methionine metabolism;map00670  One carbon pool by folate;map01100  Metabolic pathways; map00310  Lysine degradation;map01100  Metabolic pathways,True,True
CHEMBL4303634,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL582878,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL275655,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL292268,3-METHYLADENINE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL3105848,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL416898,CHLOROPHENOTHANE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL2078948,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL1932894,Matrix protein 2,P06821,0.0,,True,False
CHEMBL177820,TETRABROMOBENZOTRIAZOLE,1.0,,,,12.0,11.0,4.0,True,True,4.0,CHEMBL2292; CHEMBL3038477; CHEMBL3629; CHEMBL3988629,Casein kinase II subunit alpha; Casein kinase II alpha/beta; Dual specificity tyrosine-phosphorylation-regulated kinase 1A; Casein kinase 2,P68400; Q13627; P19139,0.0,,True,False
CHEMBL19259,,1.0,,,,4.0,4.0,4.0,True,True,4.0,CHEMBL224; CHEMBL289; CHEMBL322; CHEMBL324,5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2C; Cytochrome P450 2D6,P14842; P08909; P28223; P10635,0.0,,True,False
CHEMBL610463,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL5493,Free fatty acid receptor 2,O15552,0.0,,True,False
CHEMBL76897,4-DAMP,1.0,,,,51.0,41.0,11.0,True,True,11.0,CHEMBL1821; CHEMBL2035; CHEMBL211; CHEMBL216; CHEMBL2366467; CHEMBL245; CHEMBL276; CHEMBL309; CHEMBL317; CHEMBL320; CHEMBL5498,Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; Muscarinic acetylcholine receptor DM1,Q8VH26; P08482; P10980; P08483; P08485; P08173; P08172; P20309; P08912; P16395; P11229,0.0,,True,False
CHEMBL266540,QUINAZOLINONE,1.0,,,,2.0,2.0,1.0,True,True,1.0,CHEMBL3105,Poly [ADP-ribose] polymerase 1,P09874,0.0,,True,False
CHEMBL50112,,1.0,,,,5.0,5.0,4.0,True,True,4.0,CHEMBL287; CHEMBL339; CHEMBL4105907; CHEMBL4153,Sigma non-opioid intracellular receptor 1; D(2) dopamine receptor; Sigma intracellular receptor 2,Q99720; P61169; Q60492; Q5BJF2,0.0,,True,False
CHEMBL1402435,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL3622,Cytochrome P450 2C19,P33261,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
CHEMBL325238,,1.0,,,,5.0,5.0,4.0,True,True,4.0,CHEMBL287; CHEMBL289; CHEMBL339; CHEMBL3998,Sigma non-opioid intracellular receptor 1; D(2) dopamine receptor; Cytochrome P450 2D6,Q99720; P61169; P20288; P10635,0.0,,True,False
CHEMBL356911,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL463,AMINOHIPPURIC ACID,1.0,,,,5.0,4.0,2.0,True,True,2.0,CHEMBL1641347; CHEMBL5653,Solute carrier family 22 member 6,Q8VC69; Q4U2R8,0.0,,True,False
CHEMBL1357932,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL41040,,1.0,,,,5.0,5.0,3.0,True,True,3.0,CHEMBL2073673; CHEMBL3286; CHEMBL5685,Urokinase-type plasminogen activator; Solute carrier family 22 member 3; Solute carrier family 22 member 1,P00749; O75751; O15245,0.0,,True,False
CHEMBL4303712,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1526434,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL497802,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL2085,Macrophage migration inhibitory factor,P14174,1.0,map00350  Tyrosine metabolism;map00360  Phenylalanine metabolism;map01100  Metabolic pathways,True,True
CHEMBL1235284,IODOFALAN,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL131921,BIOCHANIN,1.0,,,,12.0,12.0,9.0,True,True,9.0,CHEMBL1978; CHEMBL2326; CHEMBL2789; CHEMBL3242; CHEMBL3729; CHEMBL4512; CHEMBL4878; CHEMBL5586; CHEMBL6136,Fatty acid synthase; Carbonyl reductase [NADPH] 1; 17-beta-hydroxysteroid dehydrogenase type 2; Aromatase; Carbonic anhydrase 4; Carbonic anhydrase 7; Carbonic anhydrase 12; Cytochrome P450 1B1; Lysine-specific histone demethylase 1A,Q965D7; P16152; P37059; P11511; P22748; P43166; O43570; Q16678; O60341,5.0,map00061  Fatty acid biosynthesis;map00780  Biotin metabolism;map01100  Metabolic pathways; map00590  Arachidonic acid metabolism;map00790  Folate biosynthesis;map00980  Metabolism of xenobiotics by cytochrome P450;map01100  Metabolic pathways; map00140  Steroid hormone biosynthesis;map01100  Metabolic pathways; map00910  Nitrogen metabolism;map01100  Metabolic pathways; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL275443,4-METHYLHISTAMINE,1.0,,,,10.0,10.0,5.0,True,True,5.0,CHEMBL1941; CHEMBL264; CHEMBL3759; CHEMBL4468; CHEMBL5657,Histamine H2 receptor; Histamine H4 receptor; Histamine H3 receptor,P25021; Q9H3N8; Q91ZY2; Q91ZY1; Q9Y5N1,0.0,,True,False
CHEMBL272357,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL1163101,Serine/threonine-protein kinase/endoribonuclease IRE1,O75460,0.0,,True,False
CHEMBL1398657,PHENOLSULFONIC ACID,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1316537,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL289,Cytochrome P450 2D6,P10635,0.0,,True,False
CHEMBL116159,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL3352956,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL16217,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL1973,Tyrosinase,P14679,1.0,map00350  Tyrosine metabolism;map00950  Isoquinoline alkaloid biosynthesis;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites,True,True
CHEMBL4303195,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL4577351,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL3310197,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL4283683,DOMATINOSTAT,1.0,,,,34.0,34.0,5.0,True,True,5.0,CHEMBL1829; CHEMBL1937; CHEMBL325; CHEMBL3310; CHEMBL6136,Histone deacetylase 3; Histone deacetylase 1; Lysine-specific histone demethylase 1A; Histone deacetylase 2; Histone deacetylase 11,O15379; Q13547; O60341; Q92769; Q96DB2,0.0,,True,False
CHEMBL449575,,1.0,,,,4.0,4.0,4.0,True,True,4.0,CHEMBL226; CHEMBL251; CHEMBL255; CHEMBL256,Adenosine receptor A1; Adenosine receptor A2a; Adenosine receptor A2b; Adenosine receptor A3,P30542; P29274; P29275; P0DMS8,0.0,,True,False
CHEMBL50267,,1.0,,,,8.0,8.0,1.0,True,True,1.0,CHEMBL330,"Glutamate receptor ionotropic, NMDA 1",P35439,0.0,,True,False
CHEMBL94841,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL2180179,,1.0,,,,13.0,13.0,2.0,True,True,2.0,CHEMBL2104; CHEMBL2818,P2X purinoceptor 4,Q99571; P51577,0.0,,True,False
CHEMBL185885,AES-103,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL2105116,ISATORIBINE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL601,AMINOLEVULINIC ACID,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL18840,,1.0,,,,45.0,43.0,13.0,True,True,13.0,CHEMBL1898; CHEMBL1983; CHEMBL214; CHEMBL225; CHEMBL273; CHEMBL3155; CHEMBL3223; CHEMBL3356; CHEMBL3371; CHEMBL3426; CHEMBL3459; CHEMBL4105; CHEMBL5494,5-hydroxytryptamine receptor 5A; 5-hydroxytryptamine receptor 6; 5-hydroxytryptamine receptor 7; 5-hydroxytryptamine receptor 1D; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 2C; Cytochrome P450 1A2,P47898; P50406; P34969; P79400; P19327; P28564; P28335; P08908; P28221; P32305; P28222; P50407; P05177,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL4303401,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL185,FLUOROURACIL,3.0,INHIBITOR,Thymidylate synthase inhibitor; DNA inhibitor; RNA inhibitor,CHEMBL1952; CHEMBL2311221; CHEMBL2311222,6.0,6.0,2.0,True,True,5.0,CHEMBL1952; CHEMBL1978; CHEMBL2311221; CHEMBL2311222; CHEMBL3160,Thymidylate synthase; Aromatase,P04818; P07607; P11511,2.0,map00240  Pyrimidine metabolism;map00670  One carbon pool by folate;map01100  Metabolic pathways; map00140  Steroid hormone biosynthesis;map01100  Metabolic pathways,True,True
CHEMBL3348932,DESFESOTERODINE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL162789,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL123433,,1.0,,,,5.0,5.0,3.0,True,True,3.0,CHEMBL1907589; CHEMBL1907596; CHEMBL3356,Neuronal acetylcholine receptor; alpha4/beta2; Cytochrome P450 1A2,P12390; P05177; P43681,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL1316369,5-METHYLFURMETHIODIDE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1394088,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL4303675,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL313154,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL2360,Hypoxanthine-guanine phosphoribosyltransferase,P00492,1.0,map00230  Purine metabolism;map00983  Drug metabolism - other enzymes;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites,True,True
CHEMBL228862,6-BENZYLAMINOPURINE,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL3356,Cytochrome P450 1A2,P05177,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL34730,,1.0,,,,11.0,11.0,7.0,True,True,7.0,CHEMBL1833; CHEMBL1945; CHEMBL1946; CHEMBL228; CHEMBL3356; CHEMBL3397; CHEMBL3622,Cytochrome P450 1A2; Cytochrome P450 2C19; Cytochrome P450 2C9; Melatonin receptor type 1A; Melatonin receptor type 1B; 5-hydroxytryptamine receptor 2B; Sodium-dependent serotonin transporter,P05177; P33261; P11712; P48039; P49286; P41595; P31645,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
CHEMBL4303391,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL177809,,1.0,,,,7.0,7.0,4.0,True,True,4.0,CHEMBL289; CHEMBL340; CHEMBL4794; CHEMBL5102,Transient receptor potential cation channel subfamily V member 1; Cytochrome P450 2D6; Cytochrome P450 3A4,Q8NER1; O35433; P10635; P08684,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL1192114,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL1865,Histone deacetylase 6,Q9UBN7,0.0,,True,False
CHEMBL1615585,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL311389,7-CHLOROKYNURENIC ACID,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1255966,,1.0,,,,3.0,3.0,2.0,True,True,2.0,CHEMBL217; CHEMBL234,D(3) dopamine receptor; D(2) dopamine receptor,P35462; P14416,0.0,,True,False
CHEMBL110239,,1.0,,,,11.0,11.0,6.0,True,True,6.0,CHEMBL217; CHEMBL234; CHEMBL273; CHEMBL3138; CHEMBL339; CHEMBL3602,5-hydroxytryptamine receptor 1A; D(3) dopamine receptor; D(2) dopamine receptor; Sigma non-opioid intracellular receptor 1,P19327; P19020; P14416; P35462; Q9R0C9; P61169,0.0,,True,False
CHEMBL1875999,7-KETO-DEHYDROEPIANDROSTERONE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1256415,,1.0,,,,11.0,11.0,3.0,True,True,3.0,CHEMBL1914; CHEMBL216; CHEMBL220,Acetylcholinesterase; Muscarinic acetylcholine receptor M1; Cholinesterase,P22303; P11229; P06276,1.0,map00564  Glycerophospholipid metabolism,True,True
CHEMBL247378,7-NITROINDAZOLE,1.0,,,,15.0,14.0,7.0,True,True,7.0,CHEMBL1075230; CHEMBL3048; CHEMBL3356; CHEMBL3568; CHEMBL3622; CHEMBL4481; CHEMBL4803,"Nitric oxide synthase 1; Nitric oxide synthase 3; Nitric oxide synthase, inducible; Cytochrome P450 1A2; Cytochrome P450 2C19",P29476; P29475; P29474; P35228; P05177; P33261; Q62600,3.0,map00220  Arginine biosynthesis;map00330  Arginine and proline metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
