compound_name,Morphology score,Infection rate (%),Inhibition of cytopathicity (%),naive_composite,naive_rank
histamine,-0.111616859834667,113.5,0.62,-0.0753613090972709,4607.0
fexinidazole,-0.03509177259632,113.5,-1.8579999999999999,-0.07537786550920582,4608.0
octenidine,-0.014495452179984,107.5,-4.872,-0.0755109510496198,4609.0
APC-100,-0.07946146445251,115.5,0.31400000000000006,-0.07565703343592449,4610.0
OXA-06,-0.048701609954584,116.0,-0.49800000000000005,-0.0757341830410367,4611.0
SAR405838,-0.041981885191382,113.0,-1.884,-0.07576387599162364,4612.0
LY364947,-0.055544296112067,114.0,-1.058,-0.07577011324049772,4613.0
parbendazole,-0.111651514775327,111.0,-0.40800000000000003,-0.07577518282540747,4614.0
A77636,-0.068479226048595,115.0,-0.2559999999999999,-0.07580239997663647,4615.0
heptaminol,-0.149613392158114,111.0,0.8160000000000001,-0.07580402523144254,4616.0
diflunisal,-0.149946445793801,110.0,0.4240000000000001,-0.07590710715119249,4617.0
ameltolide,-0.145809948125517,109.0,-0.10999999999999996,-0.07599193165062242,4618.0
ABT-737,0.104623172234445,107.5,-8.808,-0.07609112214293856,4619.0
rifampin,-0.028940493061239,111.5,-2.9379999999999997,-0.0761151724108639,4620.0
2-methyl-5-hydroxytryptamine,0.002373678737656,108.5,-5.118,-0.07613324935103942,4621.0
plovamer-acetate,0.081220943129195,108.0,-7.866,-0.07615550865046423,4622.0
alimemazine,-0.144047574580865,105.0,-1.7600000000000002,-0.07627675742036792,4623.0
JNJ-7706621,-0.114284117231862,119.5,2.904,-0.0762840072252337,4624.0
mavoglurant,-0.125285784724879,111.5,0.13200000000000003,-0.07644495504326716,4625.0
azacyclonol,-0.109239882367401,110.0,-0.9879999999999999,-0.07657663159380994,4626.0
tenofovir-disoproxil,-0.006612560356743,115.5,-2.174,-0.07658117191820528,4627.0
priralfinamide,-0.175112339967878,113.5,2.496,-0.07661524981654955,4628.0
chlorothiazide,-0.179050106623022,106.0,-0.294,-0.07666034688284214,4629.0
DY131,-0.185632779733998,107.0,0.306,-0.07666799113619897,4630.0
VS-4718,-0.054337250677873,111.0,-2.402,-0.07675956576403724,4631.0
alcuronium,-0.108296012345735,114.5,0.702,-0.07676004665762892,4632.0
iopanic-acid,-0.135760355867639,115.5,1.972,-0.076806681286875,4633.0
RN-1734,-0.099902154446303,110.0,-1.328,-0.07684354744819218,4634.0
SUN-B-8155,-0.169082079097169,107.0,-0.25599999999999995,-0.07685504085896977,4635.0
PF-431396,0.044668175676773,113.5,-4.6579999999999995,-0.07692444984124842,4636.0
diphenidol,-0.108728409738895,104.5,-3.2019999999999995,-0.07701823306089994,4637.0
faropenem-medoxomil,-0.119441197344429,114.5,1.01,-0.07713001125043513,4638.0
pramipexole,0.032024695768644,119.5,-1.954,-0.07716248005247757,4639.0
dianhydrogalactitol,-0.072546566058069,114.5,-0.526,-0.07726320517856218,4640.0
aphidicolin,-0.087484865045565,106.5,-3.156,-0.07732104712318659,4641.0
plurisin-1,-0.139911401585594,107.5,-1.0719999999999998,-0.07732225601892984,4642.0
epothilone-B,0.002356613965418,115.0,-2.7659999999999996,-0.07733984758068368,4643.0
gallic-acid,-0.189532789659882,109.5,1.302,-0.07737543273478602,4644.0
cyclizine,-0.125927029718262,108.5,-1.1440000000000001,-0.07737663936615702,4645.0
MGCD-265,-0.080778774842337,117.5,0.866,-0.07753571750904342,4646.0
bevantolol,-0.026985816409463,109.5,-3.9899999999999998,-0.07761107786077241,4647.0
Ro-90-7501,-0.218495493644404,108.0,1.6179999999999999,-0.07764835344903002,4648.0
amlexanox,-0.182512932567922,111.0,1.616,-0.0776647461303654,4649.0
tiracizine,-0.161934124686224,111.0,0.944,-0.0777088064258991,4650.0
citalopram,-0.167172632457586,107.0,-0.442,-0.07772954011920707,4651.0
4-hydroxy-phenazone,-0.073125340228657,116.0,0.003999999999999915,-0.07776244865150439,4652.0
AZ960,-0.045890294716233,110.0,-3.2060000000000004,-0.07776341663777286,4653.0
C-751,-0.113054329104364,112.5,-0.06600000000000002,-0.07778550897888847,4654.0
UK-356618,-0.09233970200929,102.5,-4.618,-0.07778940668996721,4655.0
methyl-salicylate,-0.162425397593995,109.5,0.3639999999999999,-0.07780522158616913,4656.0
LY3023414,-0.000832607930872,112.5,-3.718,-0.0779371192350119,4657.0
acalisib,-0.11497356051332,109.5,-1.214,-0.07810717955680384,4658.0
GMX1778,-0.086233489671223,96.5,-7.19,-0.07811091538438526,4659.0
frentizole,-0.078376837536263,114.0,-0.656,-0.07813996077738083,4660.0
pinaverium,-0.138857052419944,112.5,0.688,-0.07835386816481031,4661.0
3-anilinopropan-1-ol,-0.164307994238069,110.0,0.53,-0.07843151746898103,4662.0
icotinib,-0.00997509095029,117.0,-1.746,-0.07843239459029339,4663.0
bacitracin,-0.108541523972839,112.0,-0.502,-0.07846088737931796,4664.0
GS-143,-0.082460152668832,115.0,-0.19399999999999995,-0.0785498672448645,4665.0
NQDI-1,-0.156596283650223,117.0,2.9799999999999995,-0.0785542718664091,4666.0
levallorphan,-0.053241722642698,114.5,-1.34,-0.07859699469464305,4667.0
cariprazine,-0.097873351276688,113.0,-0.488,-0.07866508282777603,4668.0
eptifibatide,-0.125308103271296,117.5,2.144,-0.07868005182310123,4669.0
sulfanitran,-0.12574286875388,108.5,-1.36,-0.07885522699936802,4670.0
ampyrone,-0.035469287201824,113.0,-2.534,-0.0788564044449902,4671.0
MM-102,-0.044034572559101,115.5,-1.29,-0.07888049165441557,4672.0
polidocanol,-0.080050308620951,115.5,-0.12600000000000006,-0.0788885025889549,4673.0
cordycepin,-0.100218537442015,112.5,-0.6479999999999999,-0.07895935468609061,4674.0
SB-431542,-0.124419564160644,109.0,-1.232,-0.07901893431806395,4675.0
LIMKi-3,-0.133215484952953,108.5,-1.142,-0.07902238036500957,4676.0
SR-95639A,-0.1095721137973,116.5,1.198,-0.07902355683970926,4677.0
UAMC-00039,-0.158586231902132,107.0,-0.916,-0.07911084779084791,4678.0
LY2979165,-0.039566182996878,113.5,-2.246,-0.07912815252122929,4679.0
potassium-iodide,-0.037145059702481,114.5,-1.9380000000000002,-0.0791408648566646,4680.0
NSC-4644,0.000890983073218,99.5,-8.992,-0.07915167918340005,4681.0
silymarin,-0.064538592638956,114.0,-1.248,-0.0791559098265614,4682.0
SB-200646,-0.043232763588149,117.0,-0.774,-0.0791638838154211,4683.0
SRT1720,0.07500351167238,114.5,-5.574,-0.07919650207936287,4684.0
ZM-241385,-0.096928670665939,111.0,-1.372,-0.07920836525218126,4685.0
darapladib,-0.045292484180543,105.5,-5.186000000000001,-0.07927035886391924,4686.0
GSK-LSD-1,-0.090026159163952,114.0,-0.44000000000000006,-0.07927236571087504,4687.0
ETP-45658,-0.103296980029599,114.0,-0.019999999999999973,-0.0793379857375075,4688.0
castanospermine,-0.179610257108528,111.5,1.474,-0.07936943787357198,4689.0
calcipotriol,-0.272558738853988,103.0,1.1720000000000002,-0.07943872968271286,4690.0
iloperidone,-0.111574450899322,111.0,-0.958,-0.07962934542106075,4691.0
remacemide,-0.12397793522431,113.0,0.21000000000000002,-0.07969639629933567,4692.0
pasireotide,-0.046850482894082,103.5,-5.978,-0.0797359514133319,4693.0
SR-57227A,-0.121608048860015,108.0,-1.8219999999999998,-0.07979971142953708,4694.0
WP1066,-0.027843630716065,117.5,-1.1759999999999997,-0.07985526439584145,4695.0
L-alanine,-0.117975213677979,111.0,-0.7979999999999998,-0.07996069234827952,4696.0
L-655240,-0.214494468930528,113.0,3.088,-0.08005035951191064,4697.0
asiatic-acid,-0.134865711635973,108.5,-1.252,-0.0801725335384198,4698.0
CC4,-0.217449860483861,108.0,1.21,-0.08028233530871258,4699.0
2-oxoglutaric-acid,-0.134884491652371,110.0,-0.694,-0.08034714263576348,4700.0
CGP-20712A,-0.123273612501101,112.5,-0.11600000000000002,-0.0804647483590123,4701.0
phytosphingosine,-0.078551953515774,108.0,-3.312,-0.0804832497437193,4702.0
AS-604850,-0.096903752213973,105.5,-3.7039999999999997,-0.08059142937182968,4703.0
GPi-688,-0.155030126029093,105.0,-2.022,-0.08062218713933227,4704.0
isavuconazole,-0.116143343899715,113.0,-0.18999999999999995,-0.08072799422777233,4705.0
ansamitocin-p-3,-0.107895133279089,113.5,-0.27,-0.08077888495051873,4706.0
RP67580,-0.184341493186355,110.5,1.0379999999999998,-0.08078386698086593,4707.0
BVT-948,-0.054798849057441,113.5,-1.9919999999999998,-0.08080910219572275,4708.0
preclamol,-0.100443909804789,114.5,-0.12800000000000003,-0.08081463198596606,4709.0
TW-37,-0.018242677511682,112.5,-3.568,-0.08084604064944274,4710.0
levomenthol,-0.181110127247438,108.0,-0.061999999999999965,-0.08096080316465863,4711.0
fipexide,-0.164683380839096,112.0,0.954,-0.08099674775323162,4712.0
CO-102862,-0.136740313509857,112.0,0.03799999999999999,-0.08108135747624712,4713.0
AF38469,-0.20795954675582,109.0,1.17,-0.08113489959807214,4714.0
somatostatin,-0.120987873630016,113.0,-0.10599999999999996,-0.08123993620487353,4715.0
galeterone,-0.051961214002409,113.0,-2.342,-0.08126057662886876,4716.0
BET-BAY-002,-0.105515322301778,108.5,-2.3600000000000003,-0.0812882296098792,4717.0
sasapyrine,0.033711963907378,107.5,-7.256,-0.08131465771093604,4718.0
temozolomide,-0.094864258483786,113.5,-0.776,-0.08137330355780133,4719.0
4-phenolsulfonic-acid,-0.093938646846522,113.5,-0.818,-0.08145816952458913,4720.0
antagonist-g,-0.124073379409002,114.5,0.5239999999999999,-0.08160609682151358,4721.0
L-755507,-0.166685971724758,112.5,1.126,-0.08160813339032576,4722.0
saquinavir,0.077503247208074,106.0,-9.308,-0.08168859528704168,4723.0
BMS-599626,-0.104690873058373,102.5,-4.774,-0.08170033131104242,4724.0
spautin-1,-0.045092080264598,117.0,-1.082,-0.08175547015108746,4725.0
GYKI-52466,-0.098732799511923,112.5,-1.0939999999999999,-0.08176061041711828,4726.0
octopamine,-0.036329208019734,114.5,-2.338,-0.08177085966506425,4727.0
chuanxiongzine,-0.146074342430125,118.5,2.758,-0.08181920589347107,4728.0
zaldaride,-0.151883839020877,112.0,0.37600000000000017,-0.08215069082756665,4729.0
setipiprant,-0.161458360935141,107.5,-1.0699999999999998,-0.0822151253703202,4730.0
ropinirole,-0.139372170755911,112.0,-0.039999999999999994,-0.08222979680077751,4731.0
oxonic-acid,-0.058740053665548,115.0,-1.488,-0.08225710761090392,4732.0
sal003,-0.143105809276597,106.5,-2.086,-0.08245551690241688,4733.0
sotagliflozin,-0.038724733706742,114.5,-2.3619999999999997,-0.08248534677473163,4734.0
R406,0.090048947973719,124.0,-2.858,-0.08260722705989924,4735.0
DAPT,-0.02158108873495,116.0,-2.3579999999999997,-0.08265138010697337,4736.0
VU0364439,-0.132306294663557,114.0,0.446,-0.0826639602704834,4737.0
PIK-75,0.025356011554945,111.5,-5.626,-0.08267219532301577,4738.0
LY288513,-0.175803915282854,108.0,-0.484,-0.08272306438028088,4739.0
ATROPINE SULFATE,-0.209972832067458,105.5,-0.3700000000000001,-0.08287134424787734,4740.0
selexipag,-0.077194382132391,115.5,-0.7859999999999999,-0.08288416967287345,4741.0
hydrastinine,-0.143133372356273,114.5,0.9460000000000001,-0.08297602197156666,4742.0
metronidazole,-0.091167447046664,117.5,0.42000000000000004,-0.08304116531425654,4743.0
LY2886721,0.0020763550978,116.5,-3.0,-0.08314927006812005,4744.0
bicuculline-methochloride-(-),-0.156077699857508,110.0,-0.41800000000000004,-0.0832306344615918,4745.0
PF-03049423,-0.079461749546194,115.5,-0.7699999999999999,-0.08328789185098447,4746.0
ocinaplon,-0.0526504449299,117.0,-1.058,-0.08330780986425364,4747.0
caffeine,-0.174129907573467,113.0,1.31,-0.08337421775072085,4748.0
GSK1070916,-0.185116990866881,105.5,-1.254,-0.08343375319049857,4749.0
ER-27319,-0.14407934538679,110.0,-0.8379999999999999,-0.08345479670632121,4750.0
RG2833,-0.054114076998206,120.0,0.13200000000000006,-0.0834608700384426,4751.0
isoxicam,-0.111011149189086,107.5,-2.882,-0.08348217614028934,4752.0
levosimendan,-0.10862203338175,117.0,0.696,-0.08370713028194014,4753.0
kuromanin,-0.129220687916307,110.0,-1.3599999999999999,-0.08374560097686434,4754.0
LY310762,-0.157587802891693,109.5,-0.6519999999999999,-0.0838556518687984,4755.0
DMP-543,-0.169896132658257,113.0,1.092,-0.08394465461737048,4756.0
N-acetylcarnosine,-0.121696901123168,116.0,0.696,-0.08395246543103163,4757.0
ACY-1215,-0.129814983528929,106.5,-2.7600000000000002,-0.08417336836584544,4758.0
BNC105,-0.14280011643451,114.5,0.764,-0.08418131356889384,4759.0
estradiol,-0.090885461462173,116.5,-0.14999999999999997,-0.08425720963633317,4760.0
SEP-227900,-0.102686268288767,109.0,-2.682,-0.08427679329758313,4761.0
ixabepilone,-0.081211436544521,108.5,-3.5760000000000005,-0.08431344337668271,4762.0
equol,-0.11634473702857,113.5,-0.5,-0.08432221624806235,4763.0
PNU-177864,-0.189943871095387,110.5,0.7140000000000001,-0.08434050258256254,4764.0
EGF816,-0.200017280430433,110.0,0.8240000000000002,-0.0844940850606171,4765.0
brigatinib,-0.177729718027791,105.0,-1.8399999999999999,-0.0845104427635635,4766.0
PFI-3,-0.042518938306015,115.5,-2.15,-0.08458928265272207,4767.0
semustine,-0.09059111243411,116.0,-0.42800000000000005,-0.08478103121833935,4768.0
phentermine,-0.153692947714478,117.5,2.164,-0.0850034209578399,4769.0
lanatoside-C,-0.089460022204285,102.0,-5.956,-0.08518630981710829,4770.0
EBPC,-0.140658750443462,109.5,-1.392,-0.08520956546837972,4771.0
"4-phenyl-1,2,3,4-tetrahydroisoquinoline",-0.262727035147489,113.5,4.098,-0.08529074251010822,4772.0
S18986,0.012696834967346,103.5,-8.714,-0.08543508710024587,4773.0
RSV604,-0.135158451894058,113.0,-0.24799999999999994,-0.08546664675087819,4774.0
chlormezanone,-0.096842915176686,117.0,0.051999999999999956,-0.0855580627395206,4775.0
A-887826,-0.147061804740366,108.0,-1.8199999999999998,-0.08558228629846154,4776.0
BETAMETHASONE VALERATE,-0.063633508948953,111.5,-3.184,-0.0857476197614762,4777.0
salicylanilide,-0.147608113459212,109.5,-1.248,-0.08577847827445317,4778.0
liraglutide,-0.169875486103768,108.0,-1.1219999999999999,-0.08586415347463268,4779.0
GSK2816126,-0.211909510411028,109.0,0.618,-0.08592022720239272,4780.0
prednisone,-0.177274985197911,108.0,-0.892,-0.08593018195222828,4781.0
thalidomide,-0.223481977427738,104.0,-0.9620000000000001,-0.08601682902918917,4782.0
acitretin,-0.097143780491449,115.5,-0.5879999999999999,-0.08603348449837167,4783.0
SB-221284,-0.16553900981697,111.5,0.06800000000000006,-0.08606245924156782,4784.0
phenindamine,-0.171262570266289,112.5,0.624,-0.08618419241107604,4785.0
oxethazaine,-0.16924634659039,102.5,-3.332,-0.08625080042889355,4786.0
labetalol,-0.119194675760215,114.5,-0.29400000000000004,-0.08625334872765007,4787.0
propylhexedrine,-0.019716404415254,110.5,-5.072,-0.08630454964893608,4788.0
formestane,-0.134301356682342,115.0,0.352,-0.08651225254212558,4789.0
benzylpenicillin,-0.081222278661622,113.5,-1.9620000000000002,-0.08661539816145132,4790.0
pirarubicin,-0.048786838895802,118.5,-1.0779999999999998,-0.0866670904408287,4791.0
beta-elemene,-0.205136575255599,111.0,1.016,-0.08704057692749279,4792.0
WYE-687,-0.198361093978018,104.0,-1.936,-0.08715243213658264,4793.0
NVP-TAE226,-0.216508552228268,97.5,-3.8900000000000006,-0.08728077868584579,4794.0
sinefungin,0.083916274144639,109.0,-9.148,-0.08729854395634833,4795.0
2-hydroxyethyl-salicylate,-0.198090790924238,108.5,-0.22199999999999998,-0.08732029300094664,4796.0
GSK2126458,-0.093270504848282,109.5,-3.232,-0.08737034837885094,4797.0
trazodone,-0.131919642516179,116.5,0.728,-0.08742137538282124,4798.0
SR-2211,-0.228106516042848,103.5,-1.216,-0.08749189496362882,4799.0
Geniposidic acid,-0.163043659664567,113.5,0.5599999999999999,-0.08749524428805373,4800.0
evans-blue,-0.047258653034705,110.5,-4.359999999999999,-0.08756471376629756,4801.0
BX-795,0.098069963558343,118.0,-6.154,-0.08758925397510671,4802.0
"1S,2R-phenylpropanolamine",-0.130863268889944,113.5,-0.496,-0.08760040352482645,4803.0
bromosporine,-0.02099112652024,111.0,-5.022,-0.08760899196847168,4804.0
anidulafungin,-0.163710838266768,110.5,-0.606,-0.08765849203018443,4805.0
indinavir,0.042632094251427,110.0,-7.486,-0.08773293279000487,4806.0
pyrazinamide,0.067202202179107,109.5,-8.48,-0.08776863485085355,4807.0
AVL-292,-0.024612816509558,116.0,-3.028,-0.08805825366100895,4808.0
chicago-sky-blue-6b,-0.054679967774695,116.5,-1.8719999999999999,-0.08813401305905462,4809.0
sertindole,-0.079087562698458,105.5,-5.362,-0.08820555305076228,4810.0
TBA-354,-0.213671745115203,110.5,0.922,-0.08827990528708873,4811.0
tosufloxacin,-0.115097841519142,111.5,-1.8960000000000001,-0.08840088686577914,4812.0
Cyclocytidine HCl,-0.126790741920606,114.0,-0.5719999999999998,-0.08857407625892959,4813.0
omeprazole-sulfide,0.190947368238344,104.0,-14.738,-0.08861353498589612,4814.0
Mps-BAY-2a,-0.233383943654816,99.5,-2.772,-0.08871820313543018,4815.0
xylometazoline,-0.02459997802647,105.5,-7.208,-0.08879182081463621,4816.0
idalopirdine,-0.145154414768428,114.0,-0.030000000000000072,-0.08894068923117182,4817.0
VX-702,-0.133704463961382,111.0,-1.5779999999999998,-0.08903355013386356,4818.0
potassium-p-aminobenzoate,-0.112226767906595,107.5,-3.632,-0.08903862037564188,4819.0
etoricoxib,-0.139245862961263,114.5,-0.048,-0.08908794929136939,4820.0
arotinolol,0.058203345581548,106.0,-9.736,-0.08909671128118206,4821.0
ADL5859,0.006003830805897,121.5,-2.034,-0.08911592225250038,4822.0
phenacetin,-0.128696829865708,116.0,0.188,-0.08912263296687872,4823.0
AMZ30,-0.181441230283951,109.0,-0.852,-0.08932963374431258,4824.0
GSK1292263,-0.096560261568871,115.5,-1.1,-0.08950481055274302,4825.0
GW-7647,0.130073451210336,117.0,-7.872,-0.08966259344096535,4826.0
JNJ-37822681,-0.198064939133139,109.5,-0.1740000000000002,-0.08970875122394495,4827.0
INH1,-0.293695223354588,107.0,1.938,-0.08978892149124502,4828.0
procaine,-0.107487387941306,115.0,-0.984,-0.08981057549508342,4829.0
indiplon,-0.213092481542145,115.5,2.6239999999999997,-0.08982799967001494,4830.0
tryptophan,-0.124194524639971,100.0,-6.287999999999999,-0.08996911919453117,4831.0
GSK2636771,-0.134699541957911,118.0,1.0219999999999998,-0.09008320383064083,4832.0
PCI-29732,-0.007464056846973,121.5,-1.7480000000000004,-0.09016971081066756,4833.0
balaglitazone,-0.114377806208011,111.0,-2.368,-0.09019342435342215,4834.0
GW-843682X,-0.065060716086841,106.0,-5.9079999999999995,-0.09022085557157,4835.0
maxacalcitol,-0.066391510994339,121.5,0.12799999999999997,-0.09038336241025428,4836.0
larotrectinib,-0.124332945509633,122.0,2.196,-0.09038700560735773,4837.0
calcium-gluceptate,-0.028245754710303,113.5,-4.215,-0.09041085123601904,4838.0
ORG-27569,-0.088866155189223,124.0,1.816,-0.09044953819728623,4839.0
buphenine,-0.137243770355972,114.5,-0.33799999999999997,-0.0906734556795391,4840.0
volinanserin,-0.147045854321036,110.0,-1.7719999999999998,-0.09070523982523977,4841.0
AC-264613,-0.162303308153522,112.0,-0.51,-0.09076052215320367,4842.0
altretamine,-0.17107397703669,114.5,0.736,-0.09081730296300039,4843.0
rutin,-0.196590632451837,112.5,0.784,-0.09082590528173569,4844.0
BIBU-1361,-0.27304779952023,111.5,2.8679999999999994,-0.09083519487690454,4845.0
RS-102895,-0.157733101380868,106.5,-2.806,-0.09085505407816315,4846.0
azilsartan-medoxomil,-0.167699601992205,115.5,1.0079999999999998,-0.09086634984198542,4847.0
AL-8697,-0.202380233747564,107.5,-0.976,-0.09087266512523995,4848.0
GDC-0980,-0.056172402408438,113.0,-3.572,-0.09087815933393073,4849.0
TCS-21311,-0.201265585826386,108.5,-0.63,-0.09091540454939724,4850.0
WEHI-345-analog,-0.063947734955687,121.5,-0.040000000000000036,-0.09100946677404613,4851.0
droxidopa,-0.097068020551413,121.5,1.0,-0.0912309840077931,4852.0
sesamin,-0.073687975091871,119.5,-0.536,-0.09125473835635511,4853.0
binimetinib,-0.003392854815878,110.5,-6.306,-0.09127385790766611,4854.0
pilsicainide,-0.223107041937401,115.0,2.5,-0.0916154180262508,4855.0
AG-555,-0.074657356263577,119.0,-0.766,-0.09172845777729355,4856.0
SCH-58261,-0.138509647451577,112.5,-1.254,-0.09194541776583454,4857.0
Mangafodipir (trisodium),-0.000637424872045,120.5,-2.6239999999999997,-0.09204940489376208,4858.0
nifekalant,-0.063578273326863,119.5,-0.9780000000000001,-0.09206387717805693,4859.0
